field,flag_reason,observed_value,year,event,session,driver,lap,sample_index,time,source_data_key,evidence_or_rule
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,572,76.214,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,573,76.23,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,574,76.454,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,575,76.53,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,576,76.694,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,577,76.83,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,578,76.934,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,579,77.13,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,580,77.174,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,581,77.414,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,582,77.43,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,583,77.654,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,584,77.73,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,585,77.894,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,586,78.03,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,587,78.134,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,588,78.33,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,589,78.374,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,590,78.614,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,591,78.63,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,592,78.853,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,593,78.93,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,594,79.093,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,595,79.23,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,596,79.333,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,597,79.53,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,598,79.573,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,599,79.813,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,600,79.83,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,601,80.053,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,602,80.13,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,603,80.293,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,604,80.43,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,605,80.533,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,606,80.73,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,607,80.773,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,608,81.013,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,609,81.03,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,610,81.253,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,611,81.33,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,612,81.493,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,613,81.629,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,614,81.853,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,615,81.929,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,616,82.054,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,617,82.229,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,618,82.294,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,619,82.43,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,620,82.534,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,621,82.73,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,622,82.814,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,623,83.03,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,624,83.054,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,625,83.294,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,626,83.33,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,627,83.534,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,628,83.63,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,629,83.774,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,630,83.93,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,631,84.014,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,632,84.23,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,633,84.254,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,634,84.494,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,635,84.53,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,636,84.734,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,637,84.83,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,638,84.974,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,639,85.13,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,640,85.214,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,641,85.43,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,642,85.454,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,643,85.694,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,644,85.73,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,645,85.933,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,646,86.03,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,647,86.173,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,648,86.33,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,649,86.413,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,650,86.63,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,651,86.653,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,652,86.893,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,653,86.93,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,654,87.173,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,655,87.23,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,656,87.413,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,657,87.53,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,658,87.733,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,659,87.83,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,660,87.973,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,661,88.13,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,662,88.213,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,663,88.43,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,664,88.453,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,665,88.654,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,666,88.73,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,667,88.894,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,668,89.03,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,669,89.134,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,670,89.33,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,671,89.374,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,672,89.614,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,673,89.63,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,674,89.854,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,675,89.93,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,676,90.134,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,677,90.23,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,678,90.374,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,679,90.53,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,680,90.614,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
